seqnames	start	end	width	strand	gene_id	gene_name	gene_biotype	seq_coord_system	symbol	entrezid
2	109022687	109025444	2758	+	ENSMUSG00000087544	Gm13923	lincRNA	chromosome	Gm13923	NA
2	109092297	109280748	188452	-	ENSMUSG00000057234	Mettl15	protein_coding	chromosome	Mettl15	76894
2	109148589	109148698	110	-	ENSMUSG00000076987	Gm24115	miRNA	chromosome	Gm24115	NA
2	109280738	109341747	61010	+	ENSMUSG00000027115	Kif18a	protein_coding	chromosome	Kif18a	228421
2	109458248	109458733	486	-	ENSMUSG00000084167	Gm13924	processed_pseudogene	chromosome	Gm13924	NA
2	109477003	109499200	22198	+	ENSMUSG00000081746	Gm13925	processed_pseudogene	chromosome	Gm13925	NA
2	109673166	109674093	928	+	ENSMUSG00000093410	Gm20638	processed_transcript	chromosome	Gm20638	NA
2	109674700	109727007	52308	+	ENSMUSG00000048482	Bdnf	protein_coding	chromosome	Bdnf	NA
2	109791925	109792534	610	-	ENSMUSG00000083915	Gm13932	processed_pseudogene	chromosome	Gm13932	NA
2	109890853	109901003	10151	+	ENSMUSG00000027162	Lin7c	protein_coding	chromosome	Lin7c	22343
2	109902396	109913319	10924	-	ENSMUSG00000063751	Gm13939	processed_transcript	chromosome	Gm13939	NA
2	109917647	110014257	96611	+	ENSMUSG00000050199	Lgr4	protein_coding	chromosome	Lgr4	107515
2	110017817	110173360	155544	+	ENSMUSG00000027160	Ccdc34	protein_coding	chromosome	Ccdc34	68201
2	110031250	110050479	19230	-	ENSMUSG00000086186	Ccdc34os	antisense	chromosome	Ccdc34os	NA
2	110196889	110256131	59243	+	ENSMUSG00000085444	Gm13936	antisense	chromosome	Gm13936	NA
2	110209178	110210165	988	-	ENSMUSG00000082512	Gm13937	processed_pseudogene	chromosome	Gm13937	NA
2	110218003	110218109	107	+	ENSMUSG00000064779	Gm22997	snRNA	chromosome	Gm22997	NA
2	110262697	110314560	51864	-	ENSMUSG00000041660	Bbox1	protein_coding	chromosome	Bbox1	170442
2	110360917	110363183	2267	-	ENSMUSG00000074971	Fibin	protein_coding	chromosome	Fibin	67606
2	110418170	110419619	1450	-	ENSMUSG00000083320	Gm13935	processed_pseudogene	chromosome	Gm13935	NA
2	110596429	110596637	209	-	ENSMUSG00000074970	Gm10794	pseudogene	chromosome	Gm10794	NA
2	110597298	110647779	50482	+	ENSMUSG00000041644	Slc5a12	protein_coding	chromosome	Slc5a12	241612
2	110655201	110950923	295723	-	ENSMUSG00000074968	Ano3	protein_coding	chromosome	Ano3	228432
2	110721340	110739527	18188	+	ENSMUSG00000050808	Muc15	protein_coding	chromosome	Muc15	269328
2	111051320	111057574	6255	-	ENSMUSG00000079171	Gm13942	lincRNA	chromosome	Gm13942	NA
2	111088372	111105982	17611	-	ENSMUSG00000079170	Gm13941	protein_coding	chromosome	Gm13941	NA
2	111134114	111152936	18823	-	ENSMUSG00000079169	Gm15130	protein_coding	chromosome	Gm15130	NA
2	111162061	111229602	67542	-	ENSMUSG00000027157	4930430A15Rik	protein_coding	chromosome	4930430A15Rik	67575
2	111182635	111187406	4772	+	ENSMUSG00000084094	Gm13961	processed_pseudogene	chromosome	Gm13961	NA
2	111230853	111231791	939	-	ENSMUSG00000074966	Olfr1275	protein_coding	chromosome	Olfr1275	257980
2	111246131	111256163	10033	-	ENSMUSG00000084933	Gm13962	antisense	chromosome	Gm13962	NA
2	111257117	111258055	939	+	ENSMUSG00000063844	Olfr1276	protein_coding	chromosome	Olfr1276	258390
2	111269454	111270365	912	-	ENSMUSG00000074965	Olfr1277	protein_coding	chromosome	Olfr1277	258391
2	111292270	111293211	942	+	ENSMUSG00000068647	Olfr1278	protein_coding	chromosome	Olfr1278	258389
2	111306201	111307142	942	+	ENSMUSG00000068646	Olfr1279	protein_coding	chromosome	Olfr1279	258388
2	111315481	111316398	918	+	ENSMUSG00000101946	Olfr1280	protein_coding	chromosome	Olfr1280	258910
2	111328421	111329338	918	+	ENSMUSG00000095156	Olfr1281	protein_coding	chromosome	Olfr1281	c(257979, 545447)
2	111335159	111336076	918	-	ENSMUSG00000096554	Olfr1282	protein_coding	chromosome	Olfr1282	258909
2	111368634	111369551	918	+	ENSMUSG00000099887	Olfr1283	protein_coding	chromosome	Olfr1283	228443
2	111379002	111379937	936	+	ENSMUSG00000050781	Olfr1284	protein_coding	chromosome	Olfr1284	258379
2	111408376	111409331	956	+	ENSMUSG00000062280	Olfr1285	unprocessed_pseudogene	chromosome	Olfr1285	NA
2	111420032	111420949	918	-	ENSMUSG00000096703	Olfr1286	protein_coding	chromosome	Olfr1286	277562
2	111449142	111450059	918	+	ENSMUSG00000095586	Olfr1287	protein_coding	chromosome	Olfr1287	257935
2	111478786	111479724	939	+	ENSMUSG00000044039	Olfr1288	protein_coding	chromosome	Olfr1288	258395
2	111483432	111484328	897	+	ENSMUSG00000061195	Olfr1289	protein_coding	chromosome	Olfr1289	258399
2	111489218	111490156	939	-	ENSMUSG00000095809	Olfr1290	protein_coding	chromosome	Olfr1290	257662
2	111499296	111500234	939	+	ENSMUSG00000084268	Olfr1291-ps1	processed_pseudogene	chromosome	Olfr1291-ps1	NA
2	111508573	111509511	939	-	ENSMUSG00000094074	Olfr1292-ps1	processed_pseudogene	chromosome	Olfr1292-ps1	NA
2	111527304	111528242	939	+	ENSMUSG00000082883	Olfr1293-ps	processed_pseudogene	chromosome	Olfr1293-ps	NA
2	111537349	111538287	939	-	ENSMUSG00000102078	Olfr1294	protein_coding	chromosome	Olfr1294	258887
2	111564504	111565442	939	-	ENSMUSG00000101322	Olfr1295	protein_coding	chromosome	Olfr1295	258398
2	111593073	111594011	939	-	ENSMUSG00000096690	Olfr1296-ps1	processed_pseudogene	chromosome	Olfr1296-ps1	NA
2	111621134	111622072	939	-	ENSMUSG00000094858	Olfr1297	protein_coding	chromosome	Olfr1297	258890
2	111645057	111645995	939	-	ENSMUSG00000096853	Olfr1298	protein_coding	chromosome	Olfr1298	258888
2	111664228	111665166	939	+	ENSMUSG00000074957	Olfr1299	protein_coding	chromosome	Olfr1299	258886
2	111691520	111692453	934	+	ENSMUSG00000081035	Olfr1300-ps1	processed_pseudogene	chromosome	Olfr1300-ps1	NA
2	111698723	111698878	156	-	ENSMUSG00000082091	Gm13922	processed_pseudogene	chromosome	Gm13922	NA
2	111740105	111740834	730	+	ENSMUSG00000084134	Gm13930	processed_pseudogene	chromosome	Gm13930	NA
2	111754251	111755189	939	+	ENSMUSG00000057149	Olfr1301	protein_coding	chromosome	Olfr1301	258889
2	111780313	111781260	948	+	ENSMUSG00000044560	Olfr1302	protein_coding	chromosome	Olfr1302	258891
2	111813786	111814724	939	-	ENSMUSG00000093804	Olfr1303	protein_coding	chromosome	Olfr1303	c(258397, 668825)
2	111825179	111825310	132	+	ENSMUSG00000077467	Gm26421	snoRNA	chromosome	Gm26421	NA
2	111844262	111851838	7577	-	ENSMUSG00000083059	Olfr268-ps1	processed_pseudogene	chromosome	Olfr268-ps1	NA
2	111872915	111873853	939	-	ENSMUSG00000074955	Olfr1305	protein_coding	chromosome	Olfr1305	258396
2	111911990	111912928	939	-	ENSMUSG00000096566	Olfr1306	protein_coding	chromosome	Olfr1306	258023
2	111926259	111927990	1732	+	ENSMUSG00000081069	Gm13928	processed_pseudogene	chromosome	Gm13928	NA
2	111944516	111945454	939	-	ENSMUSG00000094747	Olfr1307	protein_coding	chromosome	Olfr1307	257956
2	111960109	111961071	963	-	ENSMUSG00000074952	Olfr1308	protein_coding	chromosome	Olfr1308	258258
2	111983134	111984096	963	-	ENSMUSG00000074951	Olfr1309	protein_coding	chromosome	Olfr1309	258439
2	112000180	112001304	1125	+	ENSMUSG00000081037	Gm13929	transcribed_processed_pseudogene	chromosome	Gm13929	NA
2	112008246	112009184	939	-	ENSMUSG00000100748	Olfr1310	protein_coding	chromosome	Olfr1310	258441
2	112020914	112021852	939	-	ENSMUSG00000099763	Olfr1311	protein_coding	chromosome	Olfr1311	258271
2	112042077	112043030	954	-	ENSMUSG00000074947	Olfr1312	protein_coding	chromosome	Olfr1312	258359
2	112071646	112072581	936	-	ENSMUSG00000074946	Olfr1313	protein_coding	chromosome	Olfr1313	258257
2	112091761	112092699	939	-	ENSMUSG00000074945	Olfr1314	protein_coding	chromosome	Olfr1314	258442
2	112110312	112111256	945	-	ENSMUSG00000082430	Olfr1315-ps1	processed_pseudogene	chromosome	Olfr1315-ps1	NA
2	112129871	112130815	945	-	ENSMUSG00000074943	Olfr1316	protein_coding	chromosome	Olfr1316	258737
2	112141947	112142897	951	+	ENSMUSG00000050776	Olfr1317	protein_coding	chromosome	Olfr1317	258440
2	112155953	112156915	963	+	ENSMUSG00000049758	Olfr1318	protein_coding	chromosome	Olfr1318	258022
2	112239468	112247111	7644	+	ENSMUSG00000027134	Lpcat4	protein_coding	chromosome	Lpcat4	99010
2	112247948	112259291	11344	-	ENSMUSG00000041358	Nutm1	protein_coding	chromosome	Nutm1	213765
2	112261926	112263269	1344	+	ENSMUSG00000027133	Nop10	protein_coding	chromosome	Nop10	66181
2	112265825	112363163	97339	+	ENSMUSG00000027130	Slc12a6	protein_coding	chromosome	Slc12a6	107723
2	112266314	112406319	140006	+	ENSMUSG00000096764	Gm21985	protein_coding	chromosome	Gm21985	NA
2	112363011	112368027	5017	-	ENSMUSG00000027131	Emc4	protein_coding	chromosome	Emc4	68032
2	112379211	112414240	35030	+	ENSMUSG00000027132	Katnbl1	protein_coding	chromosome	Katnbl1	72425
2	112389197	112389497	301	-	ENSMUSG00000081541	Gm13940	processed_pseudogene	chromosome	Gm13940	NA
2	112454997	112472162	17166	+	ENSMUSG00000055943	Emc7	protein_coding	chromosome	Emc7	73024
2	112469253	112469366	114	-	ENSMUSG00000077705	n-R5s202	rRNA	chromosome	n-R5s202	NA
2	112479171	112480769	1599	-	ENSMUSG00000074939	Chrm5	protein_coding	chromosome	Chrm5	213788
2	112492964	112634573	141610	+	ENSMUSG00000003604	Aven	protein_coding	chromosome	Aven	74268
2	112500869	112500997	129	+	ENSMUSG00000080622	Gm22676	snoRNA	chromosome	Gm22676	NA
2	112631355	113217096	585742	-	ENSMUSG00000057378	Ryr3	protein_coding	chromosome	Ryr3	20192
2	113285732	113297190	11459	+	ENSMUSG00000041255	Tmco5b	protein_coding	chromosome	Tmco5b	75275
2	113288273	113288438	166	+	ENSMUSG00000093660	Gm26505	snRNA	chromosome	Gm26505	NA
2	113327736	113716767	389032	+	ENSMUSG00000044042	Fmn1	protein_coding	chromosome	Fmn1	14260
2	113384681	113385199	519	+	ENSMUSG00000084391	Gm13967	processed_pseudogene	chromosome	Gm13967	NA
2	113387107	113441094	53988	-	ENSMUSG00000085448	Gm13963	antisense	chromosome	Gm13963	NA
2	113400459	113410250	9792	+	ENSMUSG00000085508	Gm13965	processed_transcript	chromosome	Gm13965	NA
2	113440681	113442304	1624	-	ENSMUSG00000087545	Gm13966	antisense	chromosome	Gm13966	NA
2	113441289	113709460	268172	+	ENSMUSG00000100934	FMN1	protein_coding	chromosome	FMN1	NA
2	113500679	113504034	3356	-	ENSMUSG00000087106	Gm13964	antisense	chromosome	Gm13964	NA
2	113691053	113708550	17498	-	ENSMUSG00000084798	4930533B01Rik	antisense	chromosome	4930533B01Rik	NA
2	113746164	113758646	12483	-	ENSMUSG00000074934	Grem1	protein_coding	chromosome	Grem1	23892
2	113776362	113829121	52760	-	ENSMUSG00000023236	Scg5	protein_coding	chromosome	Scg5	20394
2	113831492	113848661	17170	-	ENSMUSG00000041219	Arhgap11a	protein_coding	chromosome	Arhgap11a	228482
2	113919247	113920562	1316	-	ENSMUSG00000096006	Gm21596	processed_pseudogene	chromosome	Gm21596	NA
2	114009601	114013619	4019	-	ENSMUSG00000068615	Gjd2	protein_coding	chromosome	Gjd2	14617
2	114013563	114068324	54762	+	ENSMUSG00000092201	A530058N18Rik	processed_transcript	chromosome	A530058N18Rik	NA
2	114013602	114032292	18691	+	ENSMUSG00000087694	A530058N18Rik	processed_transcript	chromosome	A530058N18Rik	NA
2	114047282	114053548	6267	-	ENSMUSG00000068614	Actc1	protein_coding	chromosome	Actc1	11464
2	114054335	114064868	10534	+	ENSMUSG00000092397	C130080G10Rik	antisense	chromosome	C130080G10Rik	NA
2	114101170	114187024	85855	-	ENSMUSG00000040383	Aqr	protein_coding	chromosome	Aqr	11834
2	114150516	114150570	55	-	ENSMUSG00000098464	Mir7002	miRNA	chromosome	Mir7002	NA
2	114193461	114201469	8009	-	ENSMUSG00000040321	Zfp770	protein_coding	chromosome	Zfp770	228491
2	114270111	114270428	318	+	ENSMUSG00000084620	Gm25103	misc_RNA	chromosome	Gm25103	NA
2	114272174	114273435	1262	-	ENSMUSG00000101266	Gm29234	lincRNA	chromosome	Gm29234	NA
2	114516416	114654964	138549	-	ENSMUSG00000057147	Dph6	protein_coding	chromosome	Dph6	66632
2	114654425	114697839	43415	+	ENSMUSG00000084785	Gm13972	processed_transcript	chromosome	Gm13972	NA
2	114708112	114708893	782	+	ENSMUSG00000082997	Gm13975	processed_pseudogene	chromosome	Gm13975	NA
2	114854093	115043972	189880	+	ENSMUSG00000085222	Gm13974	lincRNA	chromosome	Gm13974	NA
2	114897916	115220708	322793	-	ENSMUSG00000101448	Gm28494	lincRNA	chromosome	Gm28494	NA
2	114938570	114939588	1019	+	ENSMUSG00000099361	Gm28492	sense_intronic	chromosome	Gm28492	NA
2	115036419	115037312	894	-	ENSMUSG00000084222	Gm13973	processed_pseudogene	chromosome	Gm13973	NA
2	115135550	115137786	2237	+	ENSMUSG00000099802	Gm28493	lincRNA	chromosome	Gm28493	NA
2	115329264	115344280	15017	-	ENSMUSG00000087309	4930528P14Rik	lincRNA	chromosome	4930528P14Rik	NA
2	115344385	115346968	2584	+	ENSMUSG00000086197	Gm13976	lincRNA	chromosome	Gm13976	NA
2	115493513	115527744	34232	-	ENSMUSG00000085582	3110099E03Rik	lincRNA	chromosome	3110099E03Rik	NA
2	115556786	115581555	24770	-	ENSMUSG00000086735	Gm13977	antisense	chromosome	Gm13977	NA
2	115581716	115778768	197053	+	ENSMUSG00000040282	BC052040	protein_coding	chromosome	BC052040	399568
2	115638725	115638813	89	+	ENSMUSG00000088606	Mir1951	miRNA	chromosome	Mir1951	NA
2	115863064	116065839	202776	-	ENSMUSG00000027210	Meis2	protein_coding	chromosome	Meis2	17536
2	116066218	116067444	1227	-	ENSMUSG00000086328	2700033N17Rik	lincRNA	chromosome	2700033N17Rik	NA
2	116067225	116085911	18687	+	ENSMUSG00000086308	G630016G05Rik	lincRNA	chromosome	G630016G05Rik	NA
2	116075165	116076096	932	-	ENSMUSG00000103562	RP23-162G11.3	TEC	chromosome	RP23-162G11.3	NA
2	116527843	116528490	648	-	ENSMUSG00000081787	Gm13991	processed_pseudogene	chromosome	Gm13991	NA
2	116848099	116877168	29070	-	ENSMUSG00000086462	Gm13990	antisense	chromosome	Gm13990	NA
2	116878691	116892494	13804	+	ENSMUSG00000027355	Tmco5	protein_coding	chromosome	Tmco5	NA
2	116900152	116912791	12640	+	ENSMUSG00000085316	D330050G23Rik	lincRNA	chromosome	D330050G23Rik	NA
2	116963237	116963549	313	+	ENSMUSG00000087910	Gm24914	misc_RNA	chromosome	Gm24914	NA
2	116968039	116968173	135	-	ENSMUSG00000065794	Gm25514	snRNA	chromosome	Gm25514	NA
2	116972575	116976428	3854	-	ENSMUSG00000099470	Gm29340	lincRNA	chromosome	Gm29340	NA
2	117055566	117056012	447	+	ENSMUSG00000074930	Gm13981	processed_pseudogene	chromosome	Gm13981	NA
2	117121374	117182279	60906	+	ENSMUSG00000027351	Spred1	protein_coding	chromosome	Spred1	114715
2	117185127	117185226	100	+	ENSMUSG00000076376	Mir674	miRNA	chromosome	Mir674	NA
2	117240883	117241441	559	+	ENSMUSG00000081842	Rap1a-ps2	processed_pseudogene	chromosome	Rap1a-ps2	NA
2	117248271	117248434	164	+	ENSMUSG00000065845	Gm25189	snRNA	chromosome	Gm25189	NA
2	117249739	117271540	21802	+	ENSMUSG00000027349	Fam98b	protein_coding	chromosome	Fam98b	68215
2	117279993	117343001	63009	-	ENSMUSG00000027347	Rasgrp1	protein_coding	chromosome	Rasgrp1	19419
2	117414392	117417697	3306	-	ENSMUSG00000085681	Gm13982	lincRNA	chromosome	Gm13982	NA
2	117802117	117803664	1548	-	ENSMUSG00000101394	Gm28183	lincRNA	chromosome	Gm28183	NA
2	117806678	117812813	6136	-	ENSMUSG00000086203	Gm13985	lincRNA	chromosome	Gm13985	NA
2	117821928	117909136	87209	+	ENSMUSG00000086221	4930412B13Rik	lincRNA	chromosome	4930412B13Rik	NA
2	117857291	118111202	253912	-	ENSMUSG00000087203	Gm13986	processed_transcript	chromosome	Gm13986	NA
2	118039843	118041480	1638	+	ENSMUSG00000103266	RP23-75E19.3	TEC	chromosome	RP23-75E19.3	NA
2	118077805	118077962	158	-	ENSMUSG00000077359	Gm25308	snRNA	chromosome	Gm25308	NA
2	118111876	118127133	15258	+	ENSMUSG00000040152	Thbs1	protein_coding	chromosome	Thbs1	21825
2	118123451	118124047	597	-	ENSMUSG00000101859	Gm29233	lincRNA	chromosome	Gm29233	NA
2	118204888	118256966	52079	-	ENSMUSG00000027344	Fsip1	protein_coding	chromosome	Fsip1	71313
2	118248689	118248782	94	-	ENSMUSG00000093368	Gm22800	miRNA	chromosome	Gm22800	NA
2	118253255	118279430	26176	-	ENSMUSG00000100046	Gm29232	processed_transcript	chromosome	Gm29232	NA
2	118270233	118276169	5937	-	ENSMUSG00000045339	A930104D05Rik	lincRNA	chromosome	A930104D05Rik	NA
2	118277110	118373419	96310	-	ENSMUSG00000040133	Gpr176	protein_coding	chromosome	Gpr176	381413
2	118304914	118308166	3253	+	ENSMUSG00000085889	1700054M17Rik	antisense	chromosome	1700054M17Rik	NA
2	118351238	118351331	94	+	ENSMUSG00000088497	Gm22651	rRNA	chromosome	Gm22651	NA
2	118388618	118475234	86617	+	ENSMUSG00000005102	Eif2ak4	protein_coding	chromosome	Eif2ak4	27103
2	118475850	118479711	3862	-	ENSMUSG00000009549	Srp14	protein_coding	chromosome	Srp14	c(20813, 102642637)
2	118483313	118484177	865	-	ENSMUSG00000084028	Gm13983	processed_pseudogene	chromosome	Gm13983	NA
2	118528757	118549687	20931	-	ENSMUSG00000040093	Bmf	protein_coding	chromosome	Bmf	171543
2	118594079	118594564	486	+	ENSMUSG00000080747	Gm14016	processed_pseudogene	chromosome	Gm14016	NA
2	118598211	118641591	43381	+	ENSMUSG00000040084	Bub1b	protein_coding	chromosome	Bub1b	12236
2	118663303	118698020	34718	+	ENSMUSG00000074923	Pak6	protein_coding	chromosome	Pak6	NA
2	118699103	118703963	4861	-	ENSMUSG00000078137	Ankrd63	protein_coding	chromosome	Ankrd63	383787
2	118707517	118728438	20922	-	ENSMUSG00000040061	Plcb2	protein_coding	chromosome	Plcb2	18796
2	118745758	118748810	3053	+	ENSMUSG00000074918	Inafm2	antisense	chromosome	Inafm2	NA
2	118754158	118762661	8504	-	ENSMUSG00000045838	A430105I19Rik	protein_coding	chromosome	A430105I19Rik	214239
2	118772769	118778165	5397	+	ENSMUSG00000046804	Phgr1	protein_coding	chromosome	Phgr1	53906
2	118779719	118811293	31575	+	ENSMUSG00000040035	Disp2	protein_coding	chromosome	Disp2	214240
2	118814003	118853957	39955	+	ENSMUSG00000027331	Knstrn	protein_coding	chromosome	Knstrn	51944
2	118829874	118834122	4249	-	ENSMUSG00000086421	Gm14091	antisense	chromosome	Gm14091	NA
2	118861954	118882909	20956	+	ENSMUSG00000027332	Ivd	protein_coding	chromosome	Ivd	56357
2	118900377	118924528	24152	+	ENSMUSG00000040007	Bahd1	protein_coding	chromosome	Bahd1	228536
2	118926496	118928585	2090	+	ENSMUSG00000074916	Chst14	protein_coding	chromosome	Chst14	72136
2	118997068	119000684	3617	+	ENSMUSG00000084802	Gm14089	antisense	chromosome	Gm14089	NA
2	119008209	119008477	269	+	ENSMUSG00000081413	Gm14088	processed_pseudogene	chromosome	Gm14088	NA
2	119017779	119029393	11615	-	ENSMUSG00000039983	Ccdc32	protein_coding	chromosome	Ccdc32	269336
2	119034790	119039769	4980	+	ENSMUSG00000027324	Rpusd2	protein_coding	chromosome	Rpusd2	271842
2	119047119	119105501	58383	+	ENSMUSG00000027326	Casc5	protein_coding	chromosome	Casc5	NA
2	119112793	119147445	34653	+	ENSMUSG00000027323	Rad51	protein_coding	chromosome	Rad51	19361
2	119137001	119157034	20034	-	ENSMUSG00000070730	Rmdn3	protein_coding	chromosome	Rmdn3	67809
2	119167773	119172390	4618	+	ENSMUSG00000046814	Gchfr	protein_coding	chromosome	Gchfr	320415
2	119172500	119208795	36296	-	ENSMUSG00000034278	Dnajc17	protein_coding	chromosome	Dnajc17	69408
2	119174509	119177575	3067	+	ENSMUSG00000055926	Gm14137	protein_coding	chromosome	Gm14137	623781
2	119187517	119188261	745	+	ENSMUSG00000081572	Gm14138	processed_pseudogene	chromosome	Gm14138	NA
2	119208617	119217049	8433	+	ENSMUSG00000068580	Zfyve19	protein_coding	chromosome	Zfyve19	72008
2	119218119	119229906	11788	-	ENSMUSG00000027317	Ppp1r14d	protein_coding	chromosome	Ppp1r14d	72112
2	119237362	119249527	12166	+	ENSMUSG00000027315	Spint1	protein_coding	chromosome	Spint1	NA
2	119269201	119271272	2072	-	ENSMUSG00000034226	Rhov	protein_coding	chromosome	Rhov	228543
2	119284792	119285032	241	+	ENSMUSG00000084015	Gm14175	unprocessed_pseudogene	chromosome	Gm14175	NA
2	119288740	119298453	9714	+	ENSMUSG00000034216	Vps18	protein_coding	chromosome	Vps18	228545
2	119321187	119326194	5008	-	ENSMUSG00000074912	Gm14207	processed_transcript	chromosome	Gm14207	NA
2	119325784	119335962	10179	+	ENSMUSG00000027314	Dll4	protein_coding	chromosome	Dll4	54485
2	119351229	119354381	3153	+	ENSMUSG00000027313	Chac1	protein_coding	chromosome	Chac1	69065
2	119373042	119477687	104646	-	ENSMUSG00000034154	Ino80	protein_coding	chromosome	Ino80	68142
2	119508552	119509229	678	-	ENSMUSG00000082369	Gm14208	processed_pseudogene	chromosome	Gm14208	NA
2	119516505	119547627	31123	-	ENSMUSG00000048647	Exd1	protein_coding	chromosome	Exd1	241624
2	119547697	119587027	39331	+	ENSMUSG00000014077	Chp1	protein_coding	chromosome	Chp1	c(56398, 100504089, 102643165)
2	119594297	119607502	13206	+	ENSMUSG00000085438	1700020I14Rik	lincRNA	chromosome	1700020I14Rik	NA
2	119609512	119618469	8958	-	ENSMUSG00000072980	Oip5	protein_coding	chromosome	Oip5	70645
2	119618298	119651244	32947	+	ENSMUSG00000027306	Nusap1	protein_coding	chromosome	Nusap1	108907
2	119631118	119631236	119	+	ENSMUSG00000064906	n-R5s204	rRNA	chromosome	n-R5s204	NA
2	119655446	119662827	7382	-	ENSMUSG00000027305	Ndufaf1	protein_coding	chromosome	Ndufaf1	NA
2	119665626	119666036	411	-	ENSMUSG00000082029	H3f3c	processed_pseudogene	chromosome	H3f3c	NA
2	119669159	119669544	386	+	ENSMUSG00000081416	Gm14383	processed_pseudogene	chromosome	Gm14383	NA
2	119675068	119735407	60340	+	ENSMUSG00000027304	Rtf1	protein_coding	chromosome	Rtf1	76246
2	119740828	119740956	129	-	ENSMUSG00000064722	Gm25857	snoRNA	chromosome	Gm25857	NA
2	119742337	119751263	8927	+	ENSMUSG00000027296	Itpka	protein_coding	chromosome	Itpka	228550
2	119751320	119760431	9112	-	ENSMUSG00000027297	Ltk	protein_coding	chromosome	Ltk	17005
2	119763304	119787537	24234	-	ENSMUSG00000034032	Rpap1	protein_coding	chromosome	Rpap1	NA
2	119793942	119794043	102	-	ENSMUSG00000065164	Gm23814	snRNA	chromosome	Gm23814	NA
2	119797733	119818104	20372	+	ENSMUSG00000027298	Tyro3	protein_coding	chromosome	Tyro3	22174
2	119878069	119878403	335	-	ENSMUSG00000081056	Gm13998	processed_pseudogene	chromosome	Gm13998	NA
2	119897228	119969581	72354	+	ENSMUSG00000033943	Mga	protein_coding	chromosome	Mga	29808
2	119972699	120027408	54710	+	ENSMUSG00000033902	Mapkbp1	protein_coding	chromosome	Mapkbp1	26390
2	120017517	120017579	63	+	ENSMUSG00000098632	Mir7665	miRNA	chromosome	Mir7665	NA
2	120024807	120027453	2647	-	ENSMUSG00000087458	Gm13999	antisense	chromosome	Gm13999	NA
2	120027483	120032594	5112	+	ENSMUSG00000098789	Jmjd7	protein_coding	chromosome	Jmjd7	433466
2	120027493	120043033	15541	+	ENSMUSG00000033852	Gm28042	protein_coding	chromosome	Gm28042	NA
2	120033417	120043030	9614	+	ENSMUSG00000098488	Pla2g4b	protein_coding	chromosome	Pla2g4b	211429
2	120046157	120085772	39616	-	ENSMUSG00000074899	Sptbn5	protein_coding	chromosome	Sptbn5	640524
2	120089175	120154606	65432	-	ENSMUSG00000027293	Ehd4	protein_coding	chromosome	Ehd4	98878
2	120166412	120245335	78924	-	ENSMUSG00000050211	Pla2g4e	protein_coding	chromosome	Pla2g4e	329502
2	120244921	120245598	678	-	ENSMUSG00000087555	Gm13997	processed_transcript	chromosome	Gm13997	NA
2	120265595	120289197	23603	-	ENSMUSG00000070719	Pla2g4d	protein_coding	chromosome	Pla2g4d	78390
2	120299957	120314165	14209	-	ENSMUSG00000046971	Pla2g4f	protein_coding	chromosome	Pla2g4f	271844
2	120316461	120353137	36677	-	ENSMUSG00000027291	Vps39	protein_coding	chromosome	Vps39	269338
2	120355312	120404113	48802	-	ENSMUSG00000033808	Tmem87a	protein_coding	chromosome	Tmem87a	211499
2	120403896	120461700	57805	+	ENSMUSG00000062646	Ganc	protein_coding	chromosome	Ganc	76051
2	120456019	120504913	48895	+	ENSMUSG00000079110	Capn3	protein_coding	chromosome	Capn3	12335
2	120506820	120563843	57024	-	ENSMUSG00000027288	Zfp106	protein_coding	chromosome	Zfp106	20402
2	120532904	120539846	6943	+	ENSMUSG00000097799	Gm26899	lincRNA	chromosome	Gm26899	NA
2	120550619	120550758	140	+	ENSMUSG00000081105	Gm14087	processed_pseudogene	chromosome	Gm14087	NA
2	120567671	120601255	33585	+	ENSMUSG00000027287	Snap23	protein_coding	chromosome	Snap23	20619
2	120604238	120609520	5283	-	ENSMUSG00000027286	Lrrc57	protein_coding	chromosome	Lrrc57	NA
2	120609383	120621560	12178	+	ENSMUSG00000027285	Haus2	protein_coding	chromosome	Haus2	66296
2	120629126	120731895	102770	+	ENSMUSG00000033705	Stard9	protein_coding	chromosome	Stard9	668880
2	120640711	120640835	125	-	ENSMUSG00000065083	n-R5s205	rRNA	chromosome	n-R5s205	NA
2	120716154	120850128	133975	-	ENSMUSG00000027284	Cdan1	protein_coding	chromosome	Cdan1	68968
2	120732816	120850604	117789	-	ENSMUSG00000090100	Ttbk2	protein_coding	chromosome	Ttbk2	NA
2	120850705	120866689	15985	+	ENSMUSG00000087519	AV039307	processed_transcript	chromosome	AV039307	NA
2	120860269	120970715	110447	-	ENSMUSG00000027272	Ubr1	protein_coding	chromosome	Ubr1	22222
2	120977017	121007852	30836	+	ENSMUSG00000054484	Tmem62	protein_coding	chromosome	Tmem62	96957
2	121004089	121004302	214	+	ENSMUSG00000065883	Gm22865	snoRNA	chromosome	Gm22865	NA
2	121008403	121016904	8502	+	ENSMUSG00000023572	Ccndbp1	protein_coding	chromosome	Ccndbp1	17151
2	121017891	121037072	19182	-	ENSMUSG00000023216	Epb4.2	protein_coding	chromosome	Epb4.2	13828
2	121046111	121085841	39731	-	ENSMUSG00000053675	Tgm5	protein_coding	chromosome	Tgm5	74176
2	121049799	121050566	768	+	ENSMUSG00000081313	Gm14213	processed_pseudogene	chromosome	Gm14213	NA
