seqnames	start	end	width	strand	gene_id	gene_name	gene_biotype	seq_coord_system	symbol	entrezid
2	113588550	113599043	10494	+	ENSG00000146556	WASH2P	transcribed_unprocessed_pseudogene	chromosome	WASH2P	NA
2	113599036	113601261	2226	-	ENSG00000236397	DDX11L2	unprocessed_pseudogene	chromosome	DDX11L2	NA
2	113605867	113607908	2042	-	ENSG00000279267	RP11-395L14.18	TEC	chromosome	RP11-395L14.18	NA
2	113610502	113627090	16589	-	ENSG00000240356	RPL23AP7	transcribed_processed_pseudogene	chromosome	RPL23AP7	NA
2	113627229	113643396	16168	+	ENSG00000144134	RABL2A	protein_coding	chromosome	RABL2A	11159
2	113657908	113658675	768	+	ENSG00000144158	RP11-395L14.17	processed_pseudogene	chromosome	RP11-395L14.17	NA
2	113667478	113668621	1144	-	ENSG00000175509	RP11-395L14.13	processed_pseudogene	chromosome	RP11-395L14.13	NA
2	113669166	113673191	4026	+	ENSG00000233479	AC017074.1	lincRNA	chromosome	AC017074.1	NA
2	113677702	113704078	26377	-	ENSG00000227359	AC017074.2	lincRNA	chromosome	AC017074.2	NA
2	113681111	113681217	107	+	ENSG00000202427	RNU6-744P	snRNA	chromosome	RNU6-744P	NA
2	113705011	113756823	51813	-	ENSG00000115084	SLC35F5	protein_coding	chromosome	SLC35F5	80255
2	113721290	113721368	79	-	ENSG00000265429	MIR4782	miRNA	chromosome	MIR4782	100616208
2	113829390	113831119	1730	-	ENSG00000244063	AC024704.2	lincRNA	chromosome	AC024704.2	NA
2	113831049	113843356	12308	-	ENSG00000228857	AC104653.1	lincRNA	chromosome	AC104653.1	NA
2	113888203	113889750	1548	-	ENSG00000270019	RP11-141B14.1	lincRNA	chromosome	RP11-141B14.1	NA
2	113889960	113962596	72637	+	ENSG00000115091	ACTR3	protein_coding	chromosome	ACTR3	10096
2	113904086	113905258	1173	+	ENSG00000279957	RP11-141B14.2	TEC	chromosome	RP11-141B14.2	NA
2	113979569	114007302	27734	+	ENSG00000234199	LINC01191	lincRNA	chromosome	LINC01191	440900
2	113979909	113983258	3350	+	ENSG00000243179	AC110769.3	lincRNA	chromosome	AC110769.3	NA
2	114005440	114005655	216	-	ENSG00000212182	U3	snoRNA	chromosome	U3	NA
2	114122274	114123293	1020	-	ENSG00000235242	AC010982.2	lincRNA	chromosome	AC010982.2	NA
2	114260050	114261226	1177	-	ENSG00000231926	SEPHS1P7	processed_pseudogene	chromosome	SEPHS1P7	NA
2	114420125	114420302	178	+	ENSG00000222923	RNU2-41P	snRNA	chromosome	RNU2-41P	NA
2	114442299	115845752	1403454	+	ENSG00000175497	DPP10	protein_coding	chromosome	DPP10	57628
2	114828432	114833548	5117	-	ENSG00000231538	DPP10-AS3	antisense	chromosome	DPP10-AS3	NA
2	114833830	114835588	1759	-	ENSG00000235717	DPP10-AS2	antisense	chromosome	DPP10-AS2	NA
2	115130935	115161343	30409	-	ENSG00000235026	DPP10-AS1	antisense	chromosome	DPP10-AS1	389023
2	115468056	115468938	883	+	ENSG00000230391	RPSAP23	processed_pseudogene	chromosome	RPSAP23	NA
2	116687218	116687387	170	-	ENSG00000271667	RP11-338I24.1	processed_pseudogene	chromosome	RP11-338I24.1	NA
2	116726453	116726771	319	-	ENSG00000224869	AC062016.1	processed_pseudogene	chromosome	AC062016.1	NA
2	116751158	116751648	491	+	ENSG00000226341	MTCYBP39	processed_pseudogene	chromosome	MTCYBP39	NA
2	116818086	116818761	676	+	ENSG00000235871	AC062016.3	processed_pseudogene	chromosome	AC062016.3	NA
2	117023918	117024867	950	+	ENSG00000230158	MTND1P28	unprocessed_pseudogene	chromosome	MTND1P28	NA
2	117025077	117026118	1042	+	ENSG00000230950	MTND2P21	unprocessed_pseudogene	chromosome	MTND2P21	NA
2	117026537	117027024	488	+	ENSG00000228898	MTCO1P43	unprocessed_pseudogene	chromosome	MTCO1P43	NA
2	117139715	117139775	61	-	ENSG00000239185	RNU7-190P	snRNA	chromosome	RNU7-190P	NA
2	117180892	117181562	671	-	ENSG00000227291	AC092170.1	processed_pseudogene	chromosome	AC092170.1	NA
2	117757563	117804174	46612	-	ENSG00000238207	AC009312.1	antisense	chromosome	AC009312.1	NA
2	117814650	117832379	17730	+	ENSG00000088205	DDX18	protein_coding	chromosome	DDX18	8886
2	117833937	117841658	7722	+	ENSG00000236255	AC009404.2	lincRNA	chromosome	AC009404.2	NA
2	117859427	117934942	75516	+	ENSG00000125631	HTR5BP	transcribed_unprocessed_pseudogene	chromosome	HTR5BP	NA
2	117915478	118014133	98656	-	ENSG00000125633	CCDC93	protein_coding	chromosome	CCDC93	54520
2	117934025	117934789	765	-	ENSG00000224967	AC009303.3	processed_pseudogene	chromosome	AC009303.3	NA
2	117995397	118055033	59637	+	ENSG00000235066	AC009303.1	antisense	chromosome	AC009303.1	NA
2	117998745	117999480	736	+	ENSG00000272895	RP11-98C1.2	antisense	chromosome	RP11-98C1.2	NA
2	118014174	118015673	1500	+	ENSG00000279227	AC009303.2	TEC	chromosome	AC009303.2	NA
2	118016385	118016669	285	+	ENSG00000243510	RN7SL111P	misc_RNA	chromosome	RN7SL111P	NA
2	118088452	118110997	22546	+	ENSG00000125629	INSIG2	protein_coding	chromosome	INSIG2	51141
2	118132128	118186386	54259	-	ENSG00000226856	AC093901.1	lincRNA	chromosome	AC093901.1	NA
2	118833700	118835110	1411	-	ENSG00000258910	RP11-19E11.1	lincRNA	chromosome	RP11-19E11.1	107985816
2	118842171	118847678	5508	-	ENSG00000163064	EN1	protein_coding	chromosome	EN1	2019
2	118942166	118994660	52495	+	ENSG00000019169	MARCO	protein_coding	chromosome	MARCO	8685
2	118949306	118952983	3678	-	ENSG00000259094	RP11-77A13.1	antisense	chromosome	RP11-77A13.1	NA
2	119156243	119158889	2647	-	ENSG00000144119	C1QL2	protein_coding	chromosome	C1QL2	165257
2	119169822	119170115	294	+	ENSG00000264833	RN7SL468P	misc_RNA	chromosome	RN7SL468P	NA
2	119223831	119265652	41822	+	ENSG00000115107	STEAP3	protein_coding	chromosome	STEAP3	55240
2	119244422	119249071	4650	-	ENSG00000229867	STEAP3-AS1	antisense	chromosome	STEAP3-AS1	100874111
2	119302225	119366828	64604	-	ENSG00000186132	C2orf76	protein_coding	chromosome	C2orf76	130355
2	119366921	119372560	5640	+	ENSG00000155368	DBI	protein_coding	chromosome	DBI	1622
2	119429901	119438520	8620	+	ENSG00000171227	TMEM37	protein_coding	chromosome	TMEM37	140738
2	119439843	119525301	85459	-	ENSG00000080293	SCTR	protein_coding	chromosome	SCTR	6344
2	119476448	119487346	10899	+	ENSG00000231013	AC013275.2	antisense	chromosome	AC013275.2	NA
2	119544432	119662251	117820	+	ENSG00000163075	CFAP221	protein_coding	chromosome	CFAP221	200373
2	119679167	119686507	7341	+	ENSG00000144120	TMEM177	protein_coding	chromosome	TMEM177	80775
2	119698623	119700151	1529	+	ENSG00000229326	AC069154.4	processed_pseudogene	chromosome	AC069154.4	NA
2	119759631	119983818	224188	+	ENSG00000088179	PTPN4	protein_coding	chromosome	PTPN4	5775
2	119993199	119993611	413	-	ENSG00000233741	AC016691.2	processed_pseudogene	chromosome	AC016691.2	NA
2	120013005	120179119	166115	+	ENSG00000115109	EPB41L5	protein_coding	chromosome	EPB41L5	57669
2	120174885	120216544	41660	-	ENSG00000224789	AC012363.4	antisense	chromosome	AC012363.4	NA
2	120192245	120192357	113	+	ENSG00000202046	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
2	120211054	120211715	662	+	ENSG00000236878	MTATP6P26	processed_pseudogene	chromosome	MTATP6P26	NA
2	120211727	120212862	1136	+	ENSG00000227788	MTCO3P43	processed_pseudogene	chromosome	MTCO3P43	NA
2	120212935	120213275	341	+	ENSG00000233286	MTND3P10	processed_pseudogene	chromosome	MTND3P10	NA
2	120213344	120213631	288	+	ENSG00000243104	MTND4LP14	processed_pseudogene	chromosome	MTND4LP14	NA
2	120213631	120214989	1359	+	ENSG00000234065	MTND4P26	processed_pseudogene	chromosome	MTND4P26	NA
2	120215181	120217279	2099	+	ENSG00000223549	MTND5P28	processed_pseudogene	chromosome	MTND5P28	NA
2	120221278	120223408	2131	-	ENSG00000226479	TMEM185B	protein_coding	chromosome	TMEM185B	79134
2	120240064	120294713	54650	+	ENSG00000144118	RALB	protein_coding	chromosome	RALB	5899
2	120290710	120291049	340	-	ENSG00000281676	AC012363.1	protein_coding	chromosome	AC012363.1	NA
2	120319007	120326298	7292	+	ENSG00000235840	AC012363.13	lincRNA	chromosome	AC012363.13	NA
2	120346143	120351808	5666	+	ENSG00000163083	INHBB	protein_coding	chromosome	INHBB	3625
2	120464335	120466218	1884	-	ENSG00000280409	LINC01101	TEC	chromosome	LINC01101	84931
2	120542909	120544326	1418	-	ENSG00000237614	AC073257.2	lincRNA	chromosome	AC073257.2	NA
2	120553743	120558109	4367	-	ENSG00000232140	AC073257.1	lincRNA	chromosome	AC073257.1	NA
2	120651273	120651374	102	+	ENSG00000201006	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
2	120686635	120710517	23883	-	ENSG00000229774	AC018866.1	lincRNA	chromosome	AC018866.1	NA
2	120735623	120992653	257031	+	ENSG00000074047	GLI2	protein_coding	chromosome	GLI2	2736
2	120866378	120867403	1026	-	ENSG00000271709	RP11-297J22.1	lincRNA	chromosome	RP11-297J22.1	NA
2	121040610	121040710	101	-	ENSG00000201584	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
2	121081437	121088726	7290	-	ENSG00000234455	AC067960.1	lincRNA	chromosome	AC067960.1	NA
2	121178327	121182580	4254	+	ENSG00000236145	AC079988.3	lincRNA	chromosome	AC079988.3	NA
2	121216587	121285207	68621	-	ENSG00000115112	TFCP2L1	protein_coding	chromosome	TFCP2L1	29842
2	121309995	121310412	418	+	ENSG00000232723	AC013399.3	processed_pseudogene	chromosome	AC013399.3	NA
2	121337776	121649587	311812	-	ENSG00000074054	CLASP1	protein_coding	chromosome	CLASP1	23332
2	121530422	121532705	2284	+	ENSG00000265451	RP11-204L24.2	antisense	chromosome	RP11-204L24.2	NA
2	121530881	121531007	127	+	ENSG00000264229	RNU4ATAC	snRNA	chromosome	RNU4ATAC	100151683
2	121603073	121603164	92	-	ENSG00000222467	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
2	121649650	121728481	78832	+	ENSG00000236859	NIFK-AS1	antisense	chromosome	NIFK-AS1	254128
2	121658475	121658973	499	-	ENSG00000230993	RPL12P15	processed_pseudogene	chromosome	RPL12P15	NA
2	121688203	121689714	1512	+	ENSG00000279721	RP11-416H1.2	TEC	chromosome	RP11-416H1.2	NA
2	121708512	121709115	604	-	ENSG00000213239	NPM1P32	processed_pseudogene	chromosome	NPM1P32	NA
2	121726945	121736923	9979	-	ENSG00000155438	NIFK	protein_coding	chromosome	NIFK	84365
2	121737103	121767853	30751	+	ENSG00000211460	TSN	protein_coding	chromosome	TSN	7247
2	121743479	121745921	2443	-	ENSG00000270798	RP11-416H1.1	processed_pseudogene	chromosome	RP11-416H1.1	NA
2	121790444	121796702	6259	+	ENSG00000224655	AC018737.3	lincRNA	chromosome	AC018737.3	NA
2	123065321	123067722	2402	+	ENSG00000237856	AC062020.2	lincRNA	chromosome	AC062020.2	NA
2	123066151	123073481	7331	-	ENSG00000232740	AC062020.1	lincRNA	chromosome	AC062020.1	NA
2	123443266	123444445	1180	-	ENSG00000226708	AC073409.1	lincRNA	chromosome	AC073409.1	NA
2	123695302	123697396	2095	+	ENSG00000235640	AC092646.1	processed_pseudogene	chromosome	AC092646.1	NA
2	123762171	123763071	901	+	ENSG00000227738	AC092646.2	processed_pseudogene	chromosome	AC092646.2	NA
2	123850522	123850695	174	-	ENSG00000279874	RP11-329A6.1	TEC	chromosome	RP11-329A6.1	NA
2	123869256	123869570	315	-	ENSG00000223118	RN7SKP102	misc_RNA	chromosome	RN7SKP102	NA
2	124016858	124025173	8316	-	ENSG00000228400	AC079154.1	antisense	chromosome	AC079154.1	NA
2	124025287	124915287	890001	+	ENSG00000155052	CNTNAP5	protein_coding	chromosome	CNTNAP5	129684
2	124680722	124680916	195	-	ENSG00000238046	MTND5P22	processed_pseudogene	chromosome	MTND5P22	NA
2	124778454	124778640	187	-	ENSG00000270815	RP11-56O18.1	processed_pseudogene	chromosome	RP11-56O18.1	NA
2	124932915	124933020	106	+	ENSG00000252674	RNA5SP102	rRNA	chromosome	RNA5SP102	NA
2	124989219	124989325	107	+	ENSG00000206726	RNU6-259P	snRNA	chromosome	RNU6-259P	NA
2	125710969	125765842	54874	+	ENSG00000235491	AC097499.1	lincRNA	chromosome	AC097499.1	NA
2	125823108	125823315	208	+	ENSG00000224410	AC097499.2	processed_pseudogene	chromosome	AC097499.2	NA
2	126110099	126117985	7887	-	ENSG00000226813	AC114813.1	lincRNA	chromosome	AC114813.1	NA
2	126308510	126343992	35483	+	ENSG00000235774	AC023347.1	lincRNA	chromosome	AC023347.1	NA
2	126311466	126311927	462	-	ENSG00000236655	AC023347.2	processed_pseudogene	chromosome	AC023347.2	NA
2	126557435	126558162	728	-	ENSG00000213236	YWHAZP2	processed_pseudogene	chromosome	YWHAZP2	NA
2	126655933	126696675	40743	+	ENSG00000136732	GYPC	protein_coding	chromosome	GYPC	2995
2	126679622	126680420	799	+	ENSG00000235128	AC013474.4	processed_pseudogene	chromosome	AC013474.4	NA
2	126702839	126702942	104	-	ENSG00000206963	RNU6-675P	snRNA	chromosome	RNU6-675P	NA
2	126898882	126902097	3216	+	ENSG00000237524	AC114783.1	protein_coding	chromosome	AC114783.1	101929926
2	127017421	127017482	62	+	ENSG00000238788	RNU7-182P	snRNA	chromosome	RNU7-182P	NA
2	127024252	127025723	1472	-	ENSG00000260634	RP11-521O16.1	lincRNA	chromosome	RP11-521O16.1	NA
2	127025211	127029686	4476	+	ENSG00000260163	RP11-521O16.2	lincRNA	chromosome	RP11-521O16.2	NA
2	127048027	127107355	59329	-	ENSG00000136717	BIN1	protein_coding	chromosome	BIN1	274
2	127170011	127170231	221	+	ENSG00000237630	NIFKP9	processed_pseudogene	chromosome	NIFKP9	NA
2	127184120	127220078	35959	-	ENSG00000186684	CYP27C1	protein_coding	chromosome	CYP27C1	339761
2	127247258	127250082	2825	+	ENSG00000226789	AC110926.4	processed_pseudogene	chromosome	AC110926.4	NA
2	127257290	127294176	36887	-	ENSG00000163161	ERCC3	protein_coding	chromosome	ERCC3	2071
2	127257290	127294176	36887	-	LRG_462	ERCC3	LRG_gene	chromosome	ERCC3	2071
2	127298730	127388465	89736	-	ENSG00000169967	MAP3K2	protein_coding	chromosome	MAP3K2	10746
2	127316873	127316979	107	+	ENSG00000200250	RNU6-1147P	snRNA	chromosome	RNU6-1147P	NA
2	127389130	127400580	11451	+	ENSG00000236682	AC068282.3	lincRNA	chromosome	AC068282.3	NA
2	127418420	127429246	10827	+	LRG_599	PROC	LRG_gene	chromosome	PROC	5624
2	127418427	127429246	10820	+	ENSG00000115718	PROC	protein_coding	chromosome	PROC	5624
2	127423537	127423618	82	-	ENSG00000264075	MIR4783	miRNA	chromosome	MIR4783	100616187
2	127436207	127526886	90680	-	ENSG00000163166	IWS1	protein_coding	chromosome	IWS1	55677
2	127455394	127514623	59230	+	ENSG00000231731	AC010976.2	antisense	chromosome	AC010976.2	NA
2	127472234	127472415	182	+	ENSG00000202429	RNU4-48P	snRNA	chromosome	RNU4-48P	NA
2	127535802	127637729	101928	+	ENSG00000169994	MYO7B	protein_coding	chromosome	MYO7B	4648
2	127625997	127626848	852	-	ENSG00000272789	RP11-286H15.1	antisense	chromosome	RP11-286H15.1	NA
2	127638381	127681786	43406	-	ENSG00000072163	LIMS2	protein_coding	chromosome	LIMS2	55679
2	127645864	127652639	6776	+	ENSG00000144230	GPR17	protein_coding	chromosome	GPR17	2840
2	127701022	127811187	110166	-	ENSG00000136709	WDR33	protein_coding	chromosome	WDR33	55339
2	127701508	127705242	3735	+	ENSG00000173349	SFT2D3	protein_coding	chromosome	SFT2D3	84826
2	127798903	127798998	96	-	ENSG00000201470	RNY4P7	misc_RNA	chromosome	RNY4P7	NA
2	127829747	127829852	106	-	ENSG00000200390	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
2	127840606	127841763	1158	-	ENSG00000274010	RP5-935K16.2	processed_pseudogene	chromosome	RP5-935K16.2	NA
2	127843551	127858157	14607	-	ENSG00000144231	POLR2D	protein_coding	chromosome	POLR2D	5433
2	127845236	127845341	106	+	ENSG00000202532	RNU6-395P	snRNA	chromosome	RNU6-395P	NA
2	127846736	127847084	349	-	ENSG00000244563	AC006011.4	processed_pseudogene	chromosome	AC006011.4	NA
2	127856890	127857147	258	+	ENSG00000273950	Metazoa_SRP	misc_RNA	chromosome	Metazoa_SRP	NA
2	127861630	127885922	24293	-	ENSG00000144233	AMMECR1L	protein_coding	chromosome	AMMECR1L	83607
2	127886556	127887185	630	+	ENSG00000272667	RP11-395A13.2	lincRNA	chromosome	RP11-395A13.2	NA
2	127931327	127931440	114	+	ENSG00000204399	AC012306.2	processed_pseudogene	chromosome	AC012306.2	NA
2	127941217	128028120	86904	-	ENSG00000136715	SAP130	protein_coding	chromosome	SAP130	79595
2	128067194	128067407	214	+	ENSG00000234044	AC108059.1	processed_pseudogene	chromosome	AC108059.1	NA
2	128067800	128067901	102	+	ENSG00000200432	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
2	128091200	128195677	104478	+	ENSG00000136731	UGGT1	protein_coding	chromosome	UGGT1	56886
2	128139792	128140516	725	-	ENSG00000229173	AC108059.4	processed_pseudogene	chromosome	AC108059.4	NA
2	128151154	128151304	151	-	ENSG00000232101	AC108059.2	processed_pseudogene	chromosome	AC108059.2	NA
2	128199901	128200195	295	+	ENSG00000229758	DYNLT3P2	processed_pseudogene	chromosome	DYNLT3P2	NA
2	128203361	128203775	415	+	ENSG00000185631	AC017079.3	processed_pseudogene	chromosome	AC017079.3	NA
2	128217588	128218072	485	+	ENSG00000238180	AC017079.4	processed_pseudogene	chromosome	AC017079.4	NA
2	128236716	128318577	81862	-	ENSG00000136720	HS6ST1	protein_coding	chromosome	HS6ST1	9394
2	128350829	128350927	99	-	ENSG00000252742	Y_RNA	misc_RNA	chromosome	Y_RNA	NA
2	128445081	128445198	118	-	ENSG00000238379	RNA5SP103	rRNA	chromosome	RNA5SP103	NA
2	128518788	128519177	390	-	ENSG00000227653	ISCA1P6	processed_pseudogene	chromosome	ISCA1P6	NA
2	128580491	128581576	1086	-	ENSG00000237532	AC012451.1	lincRNA	chromosome	AC012451.1	NA
2	129063846	129071725	7880	-	ENSG00000238277	AC068483.1	lincRNA	chromosome	AC068483.1	NA
2	129242173	129273848	31676	-	ENSG00000204460	AC079586.1	lincRNA	chromosome	AC079586.1	151121
2	129496297	129496788	492	+	ENSG00000233428	AC019050.1	processed_pseudogene	chromosome	AC019050.1	NA
2	129869193	129877553	8361	-	ENSG00000229536	AC079776.1	lincRNA	chromosome	AC079776.1	NA
2	129922863	129934317	11455	-	ENSG00000214100	AC079776.2	transcribed_unprocessed_pseudogene	chromosome	AC079776.2	389033
2	129923177	129946703	23527	+	ENSG00000237574	AC079776.3	lincRNA	chromosome	AC079776.3	101927924
2	129939848	129940217	370	-	ENSG00000234559	AC079776.4	processed_pseudogene	chromosome	AC079776.4	NA
2	129966592	129980466	13875	-	ENSG00000225449	RAB6C-AS1	transcribed_unprocessed_pseudogene	chromosome	RAB6C-AS1	100131320
2	129979664	129982738	3075	+	ENSG00000222014	RAB6C	protein_coding	chromosome	RAB6C	84084
2	129990456	130051131	60676	-	ENSG00000180178	FAR2P1	transcribed_unprocessed_pseudogene	chromosome	FAR2P1	NA
2	129992602	129993105	504	-	ENSG00000250207	AC079776.6	unprocessed_pseudogene	chromosome	AC079776.6	NA
2	129992889	129994040	1152	+	ENSG00000217289	AC018865.5	processed_pseudogene	chromosome	AC018865.5	NA
2	130006200	130009123	2924	+	ENSG00000231147	ARHGAP42P2	unprocessed_pseudogene	chromosome	ARHGAP42P2	NA
2	130036958	130038422	1465	+	ENSG00000231240	KLF2P1	processed_pseudogene	chromosome	KLF2P1	NA
2	130048426	130049440	1015	-	ENSG00000248313	CYP4F27P	unprocessed_pseudogene	chromosome	CYP4F27P	NA
2	130074030	130129222	55193	-	ENSG00000196604	POTEF	protein_coding	chromosome	POTEF	728378
2	130082092	130082220	129	-	ENSG00000228471	AC018865.11	processed_pseudogene	chromosome	AC018865.11	NA
2	130107684	130109741	2058	+	ENSG00000224087	AC018804.3	antisense	chromosome	AC018804.3	NA
2	130109204	130109310	107	-	ENSG00000252223	RNU6-1049P	snRNA	chromosome	RNU6-1049P	NA
2	130129621	130139417	9797	+	ENSG00000223760	MED15P9	transcribed_unprocessed_pseudogene	chromosome	MED15P9	285103
2	130139287	130145134	5848	-	ENSG00000152076	CCDC74B	protein_coding	chromosome	CCDC74B	91409
2	130151392	130182750	31359	-	ENSG00000136699	SMPD4	protein_coding	chromosome	SMPD4	55627
2	130181737	130190729	8993	+	ENSG00000152082	MZT2B	protein_coding	chromosome	MZT2B	80097
2	130191743	130198461	6719	-	ENSG00000152086	TUBA3E	protein_coding	chromosome	TUBA3E	112714
2	130202312	130212628	10317	+	ENSG00000227632	AC018804.6	unprocessed_pseudogene	chromosome	AC018804.6	NA
2	130212870	130213490	621	-	ENSG00000230756	RHOQP3	processed_pseudogene	chromosome	RHOQP3	NA
2	130229379	130232106	2728	+	ENSG00000213225	NOC2LP1	transcribed_processed_pseudogene	chromosome	NOC2LP1	NA
2	130245971	130248770	2800	+	ENSG00000234398	AC134915.1	unprocessed_pseudogene	chromosome	AC134915.1	NA
2	130251568	130252559	992	+	ENSG00000236595	MED15P5	processed_pseudogene	chromosome	MED15P5	NA
2	130270596	130272272	1677	+	ENSG00000237722	MTND1P29	unprocessed_pseudogene	chromosome	MTND1P29	NA
2	130272479	130273511	1033	+	ENSG00000231954	MTND2P22	unprocessed_pseudogene	chromosome	MTND2P22	NA
2	130273908	130275449	1542	+	ENSG00000236211	MTCO1P7	unprocessed_pseudogene	chromosome	MTCO1P7	NA
2	130275592	130276257	666	+	ENSG00000230496	MTCO2P7	unprocessed_pseudogene	chromosome	MTCO2P7	NA
2	130276507	130277187	681	+	ENSG00000232990	MTATP6P7	unprocessed_pseudogene	chromosome	MTATP6P7	NA
2	130277184	130277957	774	+	ENSG00000249997	MTCO3P7	unprocessed_pseudogene	chromosome	MTCO3P7	NA
2	130278757	130280110	1354	+	ENSG00000230548	MTND4P27	unprocessed_pseudogene	chromosome	MTND4P27	NA
2	130280299	130282105	1807	+	ENSG00000234934	MTND5P29	unprocessed_pseudogene	chromosome	MTND5P29	NA
2	130282085	130282606	522	-	ENSG00000248136	MTND6P8	unprocessed_pseudogene	chromosome	MTND6P8	NA
2	130282679	130283329	651	+	ENSG00000233550	MTCYBP8	unprocessed_pseudogene	chromosome	MTCYBP8	NA
2	130293822	130294405	584	+	ENSG00000226915	AC068137.13	processed_pseudogene	chromosome	AC068137.13	NA
2	130313934	130314411	478	-	ENSG00000271435	RP11-803A13.1	processed_pseudogene	chromosome	RP11-803A13.1	NA
2	130330142	130330285	144	-	ENSG00000224352	AC132479.4	unprocessed_pseudogene	chromosome	AC132479.4	NA
2	130338241	130342349	4109	-	ENSG00000136710	CCDC115	protein_coding	chromosome	CCDC115	84317
2	130342225	130347810	5586	+	ENSG00000136718	IMP4	protein_coding	chromosome	IMP4	92856
2	130356007	130375409	19403	+	ENSG00000072135	PTPN18	protein_coding	chromosome	PTPN18	26469
2	130416755	130431363	14609	-	ENSG00000178162	FAR2P2	transcribed_unprocessed_pseudogene	chromosome	FAR2P2	NA
2	130427731	130429225	1495	+	ENSG00000230646	KLF2P2	processed_pseudogene	chromosome	KLF2P2	NA
2	130429827	130441413	11587	-	ENSG00000239402	CYP4F62P	transcribed_unprocessed_pseudogene	chromosome	CYP4F62P	NA
2	130459455	130509666	50212	-	ENSG00000196834	POTEI	protein_coding	chromosome	POTEI	653269
2	130497743	130497849	107	-	ENSG00000251973	RNU6-473P	snRNA	chromosome	RNU6-473P	NA
2	130515997	130526691	10695	-	ENSG00000225819	AC013269.3	antisense	chromosome	AC013269.3	NA
2	130517049	130517312	264	-	ENSG00000274711	Metazoa_SRP	misc_RNA	chromosome	Metazoa_SRP	NA
2	130521197	130528604	7408	+	ENSG00000152093	CFC1B	protein_coding	chromosome	CFC1B	653275
2	130530275	130537182	6908	+	ENSG00000225341	AC013269.4	antisense	chromosome	AC013269.4	NA
2	130539095	130549883	10789	-	ENSG00000184761	AC013269.5	protein_coding	chromosome	AC013269.5	NA
2	130570829	130584161	13333	+	ENSG00000183292	TISP43	protein_coding	chromosome	TISP43	c(646743, 150527)
2	130583549	130590463	6915	-	ENSG00000232408	AC140481.4	antisense	chromosome	AC140481.4	NA
2	130592168	130599575	7408	-	ENSG00000136698	CFC1	protein_coding	chromosome	CFC1	55997
2	130603461	130603724	264	+	ENSG00000277668	Metazoa_SRP	misc_RNA	chromosome	Metazoa_SRP	NA
2	130611481	130658091	46611	+	ENSG00000222038	POTEJ	protein_coding	chromosome	POTEJ	653781
2	130622838	130622944	107	+	ENSG00000251757	RNU6-848P	snRNA	chromosome	RNU6-848P	NA
2	130680050	130685863	5814	+	ENSG00000214081	CYP4F30P	transcribed_unprocessed_pseudogene	chromosome	CYP4F30P	100132708
2	130681228	130691691	10464	+	ENSG00000282944	RP11-1216L17.1	processed_transcript	chromosome	RP11-1216L17.1	NA
2	130690133	130718831	28699	+	ENSG00000240253	FAR2P3	transcribed_unprocessed_pseudogene	chromosome	FAR2P3	NA
2	130692243	130693770	1528	-	ENSG00000223349	KLF2P3	processed_pseudogene	chromosome	KLF2P3	NA
2	130729070	130730336	1267	+	ENSG00000173302	GPR148	protein_coding	chromosome	GPR148	344561
2	130743538	130755879	12342	-	ENSG00000229797	AC140481.8	antisense	chromosome	AC140481.8	NA
2	130755435	130768134	12700	+	ENSG00000178171	AMER3	protein_coding	chromosome	AMER3	205147
2	130776646	130776957	312	+	ENSG00000232503	CYCSP8	processed_pseudogene	chromosome	CYCSP8	NA
2	130830978	130836994	6017	-	ENSG00000233221	AC133785.1	antisense	chromosome	AC133785.1	NA
2	130836916	131047263	210348	+	ENSG00000136002	ARHGEF4	protein_coding	chromosome	ARHGEF4	50649
2	130929762	130929883	122	-	ENSG00000281159	SCARNA15	scaRNA	chromosome	SCARNA15	NA
2	130929762	130929884	123	-	ENSG00000281516	SCARNA4	scaRNA	chromosome	SCARNA4	NA
2	131047876	131093460	45585	-	ENSG00000152102	FAM168B	protein_coding	chromosome	FAM168B	130074
2	131104847	131353709	248863	+	ENSG00000115762	PLEKHB2	protein_coding	chromosome	PLEKHB2	55041
2	131177618	131178946	1329	-	ENSG00000230450	NEK2P4	processed_pseudogene	chromosome	NEK2P4	NA
2	131181153	131181369	217	-	ENSG00000225448	AC009477.7	processed_pseudogene	chromosome	AC009477.7	NA
2	131189834	131197493	7660	-	ENSG00000236956	NF1P8	unprocessed_pseudogene	chromosome	NF1P8	NA
2	131201142	131202941	1800	-	ENSG00000248796	MED15P8	unprocessed_pseudogene	chromosome	MED15P8	NA
2	131218067	131265278	47212	+	ENSG00000188219	POTEE	protein_coding	chromosome	POTEE	445582
2	131229607	131229713	107	+	ENSG00000212199	RNU6-127P	snRNA	chromosome	RNU6-127P	NA
2	131279290	131309068	29779	+	ENSG00000231431	FAR2P4	transcribed_unprocessed_pseudogene	chromosome	FAR2P4	440910
2	131299220	131300444	1225	-	ENSG00000236516	KLF2P4	processed_pseudogene	chromosome	KLF2P4	NA
2	131328176	131330857	2682	-	ENSG00000227817	ARHGAP42P1	unprocessed_pseudogene	chromosome	ARHGAP42P1	NA
